Bus,busmap
12428,US0 52
1243,US0 52
12431,US0 27
12433,US0 27
12434,US0 27
12435,US0 27
12436,US0 49
12437,US0 86
12438,US0 86
12439,US0 86
12440,US0 31
12442,US0 31
12443,US0 31
12445,US0 5
12447,US0 69
12449,US0 57
12451,US0 69
12452,US0 45
12453,US0 34
12454,US0 34
12457,US0 72
1246,US0 27
12461,US0 67
12462,US0 67
12463,US0 67
12464,US0 67
12465,US0 67
12466,US0 51
12469,US0 67
12471,US0 30
12472,US0 36
12473,US0 63
12475,US0 67
12478,US0 49
12479,US0 67
12481,US0 53
12483,US0 53
12485,US0 49
12489,US0 52
12490,US0 49
12492,US0 59
12493,US0 7
12494,US0 5
12498,US0 57
12499,US0 57
125,US0 76
1250,US0 27
12500,US0 57
12503,US0 57
12505,US0 57
12507,US0 57
12509,US0 57
12511,US0 35
12512,US0 35
12513,US0 16
12514,US0 59
12515,US0 51
12517,US0 7
12519,US0 99
1252,US0 96
12521,US0 25
12524,US0 83
12526,US0 5
12527,US0 42
12529,US0 54
12530,US0 5
12531,US0 5
12532,US0 5
12536,US0 96
12537,US0 47
12539,US0 53
12540,US0 47
12541,US0 47
12542,US0 57
12546,US0 41
12547,US0 41
12548,US0 99
1255,US0 52
12550,US0 53
12551,US0 53
12552,US0 41
12553,US0 41
12554,US0 41
12555,US0 41
12556,US0 25
12558,US0 41
1256,US0 52
12560,US0 30
12562,US0 7
12563,US0 7
12565,US0 7
12567,US0 59
12569,US0 65
1257,US0 52
12570,US0 65
12571,US0 65
12572,US0 65
12573,US0 65
12575,US0 39
12577,US0 26
12578,US0 41
12579,US0 41
12580,US0 60
12581,US0 98
12583,US0 98
12584,US0 98
12585,US0 47
12586,US0 41
12587,US0 41
12589,US0 98
1259,US0 27
12590,US0 98
12593,US0 98
12595,US0 98
12596,US0 0
12597,US0 72
12599,US0 0
12601,US0 28
12602,US0 0
12603,US0 0
12607,US0 60
12609,US0 60
12611,US0 0
12612,US0 55
12613,US0 0
12614,US0 30
12615,US0 27
12616,US0 0
12617,US0 34
12618,US0 34
12619,US0 34
12621,US0 49
12622,US0 28
12623,US0 28
12624,US0 0
12625,US0 0
12628,US0 0
12630,US0 0
12632,US0 98
12633,US0 26
12634,US0 69
12635,US0 69
12638,US0 76
12639,US0 0
1264,US0 52
12642,US0 39
12643,US0 39
12644,US0 72
12645,US0 72
12647,US0 6
12648,US0 0
12649,US0 0
12650,US0 30
12651,US0 26
12652,US0 26
12653,US0 72
12655,US0 72
12657,US0 54
1266,US0 47
12660,US0 54
12661,US0 5
12663,US0 5
12665,US0 26
12667,US0 0
12668,US0 26
12669,US0 41
12670,US0 72
12671,US0 72
12673,US0 56
12674,US0 75
12676,US0 75
12678,US0 80
1268,US0 47
12680,US0 56
12681,US0 56
12683,US0 92
12685,US0 13
12688,US0 56
12689,US0 56
1269,US0 45
12690,US0 13
12692,US0 13
12695,US0 59
12698,US0 35
12699,US0 0
127,US0 61
12700,US0 0
12701,US0 0
12703,US0 98
12706,US0 98
12709,US0 0
1271,US0 86
12712,US0 13
12713,US0 13
12715,US0 75
12717,US0 75
12718,US0 64
12719,US0 77
12721,US0 72
12722,US0 59
12723,US0 63
12724,US0 63
12726,US0 28
12727,US0 63
12728,US0 63
1273,US0 86
12731,US0 33
12733,US0 63
12736,US0 63
12737,US0 63
12739,US0 63
12741,US0 63
12744,US0 86
12745,US0 85
12747,US0 33
12749,US0 33
12751,US0 1
12755,US0 30
12757,US0 27
12758,US0 27
12759,US0 9
1276,US0 86
12760,US0 14
12761,US0 8
12763,US0 8
12764,US0 30
12765,US0 30
12766,US0 14
12768,US0 5
12769,US0 5
12770,US0 5
12771,US0 5
12773,US0 5
12774,US0 42
12776,US0 7
12778,US0 8
1278,US0 86
12782,US0 27
12783,US0 27
12785,US0 14
12787,US0 8
12788,US0 66
12789,US0 66
12790,US0 34
12793,US0 1
12794,US0 23
12798,US0 23
1280,US0 34
12801,US0 1
12802,US0 8
12803,US0 8
12804,US0 96
12806,US0 1
12807,US0 3
12809,US0 1
12810,US0 30
12812,US0 72
12813,US0 34
12815,US0 75
12816,US0 30
12817,US0 8
12818,US0 86
1282,US0 86
12820,US0 51
12822,US0 50
12823,US0 50
12824,US0 50
12825,US0 50
12826,US0 50
12827,US0 50
12829,US0 50
12831,US0 72
12834,US0 50
12835,US0 38
12836,US0 38
12837,US0 96
12838,US0 96
12839,US0 96
12841,US0 0
12842,US0 98
12843,US0 98
12844,US0 98
12845,US0 96
12846,US0 96
12847,US0 96
12848,US0 33
1285,US0 31
12850,US0 50
12852,US0 50
12854,US0 92
12855,US0 50
12857,US0 50
12860,US0 16
12861,US0 33
12862,US0 50
12865,US0 50
12866,US0 96
12867,US0 96
12868,US0 96
12870,US0 38
12872,US0 46
12874,US0 98
12875,US0 98
12876,US0 30
1288,US0 86
12882,US0 98
12883,US0 28
12884,US0 28
12889,US0 33
1289,US0 5
12892,US0 81
12893,US0 0
12894,US0 32
12897,US0 33
12899,US0 33
1290,US0 47
12901,US0 33
12903,US0 33
12904,US0 20
12905,US0 20
12906,US0 33
12908,US0 42
12910,US0 42
12911,US0 42
12913,US0 33
12915,US0 42
12916,US0 42
12917,US0 42
12918,US0 42
12919,US0 42
1292,US0 5
12921,US0 42
12922,US0 42
12923,US0 42
12925,US0 33
12929,US0 0
1293,US0 31
12931,US0 80
12933,US0 80
12935,US0 80
12936,US0 80
12937,US0 80
12938,US0 10
12940,US0 73
12943,US0 42
12945,US0 42
12946,US0 14
12949,US0 24
12950,US0 38
12952,US0 8
12954,US0 42
12956,US0 42
12958,US0 42
12959,US0 90
1296,US0 31
12960,US0 64
12961,US0 64
12962,US0 64
12964,US0 64
12965,US0 33
12968,US0 33
12969,US0 49
12971,US0 28
12976,US0 64
12979,US0 70
1298,US0 8
12982,US0 3
12983,US0 3
12984,US0 3
12985,US0 3
12987,US0 64
12988,US0 64
12989,US0 64
1299,US0 69
12991,US0 64
12993,US0 49
12994,US0 49
12995,US0 49
12996,US0 86
12997,US0 18
13,US0 40
130,US0 30
13000,US0 18
13001,US0 33
13003,US0 42
13005,US0 64
13006,US0 64
13008,US0 82
13009,US0 82
1301,US0 45
13010,US0 82
13012,US0 66
13014,US0 32
13016,US0 2
13019,US0 46
1302,US0 86
13020,US0 46
13022,US0 46
13024,US0 46
13026,US0 9
13027,US0 46
13029,US0 46
13030,US0 46
13032,US0 9
13034,US0 42
13035,US0 9
13036,US0 9
13038,US0 52
1304,US0 90
13040,US0 52
13042,US0 52
13043,US0 52
13044,US0 52
13045,US0 52
13046,US0 52
13048,US0 52
13049,US0 9
13050,US0 42
13051,US0 42
13052,US0 42
13054,US0 42
13055,US0 3
13056,US0 72
13057,US0 52
13058,US0 42
13059,US0 42
13061,US0 42
13062,US0 52
13063,US0 52
13064,US0 42
13065,US0 42
13066,US0 9
13067,US0 42
13068,US0 42
1307,US0 90
13070,US0 42
13072,US0 9
13073,US0 9
13074,US0 9
13076,US0 94
13078,US0 73
13079,US0 94
13080,US0 81
13081,US0 81
13082,US0 27
13083,US0 10
13084,US0 33
13085,US0 52
13087,US0 27
13088,US0 69
13089,US0 73
1309,US0 34
13090,US0 8
13093,US0 33
13094,US0 0
13097,US0 0
13099,US0 25
13101,US0 42
13102,US0 42
13104,US0 42
13105,US0 38
13106,US0 66
13108,US0 22
13109,US0 92
1311,US0 34
13110,US0 92
13111,US0 92
13112,US0 92
13113,US0 66
13114,US0 88
13115,US0 42
13116,US0 10
13117,US0 92
13118,US0 30
13119,US0 88
1312,US0 35
13122,US0 91
13123,US0 32
13124,US0 66
13126,US0 66
13127,US0 66
13130,US0 8
13131,US0 27
13132,US0 42
13133,US0 33
13134,US0 24
13135,US0 24
13136,US0 24
13137,US0 43
13139,US0 82
1314,US0 86
13141,US0 96
13142,US0 66
13143,US0 43
13144,US0 74
13145,US0 74
13146,US0 66
13147,US0 66
13148,US0 66
13149,US0 31
13150,US0 92
13151,US0 66
13153,US0 66
13154,US0 42
13156,US0 66
13157,US0 66
13158,US0 66
13162,US0 38
13165,US0 74
13166,US0 74
13168,US0 74
1317,US0 67
13170,US0 74
13171,US0 66
13172,US0 33
13174,US0 12
13176,US0 31
13177,US0 31
13178,US0 30
13180,US0 30
13183,US0 33
13185,US0 66
13186,US0 33
13188,US0 42
1319,US0 67
13190,US0 66
13195,US0 66
13196,US0 33
13197,US0 66
13198,US0 66
13199,US0 66
132,US0 26
13201,US0 32
13202,US0 32
13205,US0 42
13206,US0 66
13207,US0 66
13208,US0 30
1321,US0 96
13210,US0 66
13211,US0 66
13214,US0 66
13215,US0 66
13216,US0 66
13217,US0 86
13219,US0 86
13220,US0 86
13221,US0 66
13222,US0 66
13223,US0 31
13224,US0 31
13225,US0 66
13226,US0 66
13227,US0 66
13228,US0 66
13229,US0 66
1323,US0 67
13231,US0 86
13232,US0 83
13233,US0 83
13234,US0 83
13236,US0 30
13237,US0 66
13238,US0 31
13239,US0 91
13241,US0 37
13242,US0 91
13243,US0 30
13244,US0 30
13247,US0 28
1325,US0 67
13250,US0 30
13253,US0 50
13264,US0 50
13266,US0 3
13269,US0 30
1327,US0 96
13271,US0 30
13273,US0 30
13274,US0 30
13277,US0 42
13278,US0 42
1328,US0 67
13280,US0 30
13281,US0 28
13283,US0 77
13284,US0 59
13287,US0 30
13288,US0 30
13289,US0 30
1329,US0 67
13290,US0 31
13291,US0 31
13292,US0 91
13293,US0 91
13295,US0 96
13296,US0 96
13297,US0 31
13298,US0 31
13299,US0 27
13300,US0 14
13301,US0 86
13302,US0 86
13303,US0 86
13306,US0 86
13308,US0 86
1331,US0 67
13310,US0 86
13311,US0 86
13312,US0 14
13313,US0 14
13315,US0 37
13317,US0 93
1332,US0 63
13320,US0 60
13321,US0 37
13322,US0 45
13324,US0 45
13325,US0 33
13327,US0 93
13328,US0 93
13329,US0 74
1333,US0 63
13331,US0 72
13333,US0 28
13335,US0 60
13337,US0 28
13339,US0 77
1334,US0 63
13341,US0 74
13342,US0 74
13343,US0 14
13344,US0 14
13346,US0 14
13347,US0 14
13348,US0 77
1335,US0 63
13350,US0 77
13352,US0 77
13353,US0 14
13355,US0 74
13359,US0 3
13362,US0 28
13363,US0 28
13365,US0 28
13367,US0 60
13368,US0 74
1337,US0 84
13370,US0 0
13371,US0 0
13372,US0 76
13373,US0 94
13375,US0 86
13376,US0 86
13378,US0 49
13379,US0 11
13381,US0 91
13384,US0 66
13385,US0 63
13386,US0 27
13389,US0 32
1339,US0 57
13391,US0 23
13392,US0 23
13393,US0 8
13395,US0 31
13397,US0 61
13398,US0 61
13399,US0 61
13401,US0 61
13402,US0 61
13405,US0 23
13407,US0 84
13409,US0 16
1341,US0 76
13410,US0 33
13411,US0 16
13412,US0 16
13413,US0 50
13414,US0 50
13416,US0 50
13417,US0 50
13418,US0 16
13419,US0 16
13420,US0 16
13421,US0 16
13422,US0 16
13425,US0 22
13426,US0 82
13427,US0 82
13428,US0 82
13429,US0 82
1343,US0 56
13430,US0 32
13431,US0 87
13432,US0 85
13433,US0 87
13434,US0 32
13435,US0 87
13436,US0 92
13439,US0 92
13440,US0 53
13441,US0 26
13443,US0 14
13445,US0 61
13446,US0 61
13447,US0 61
13448,US0 61
13449,US0 61
1345,US0 67
13450,US0 61
13451,US0 61
13453,US0 61
13456,US0 14
13458,US0 82
1346,US0 67
13461,US0 14
13462,US0 14
13463,US0 93
13464,US0 14
13465,US0 31
13466,US0 50
13467,US0 31
13468,US0 31
13469,US0 31
13470,US0 20
13472,US0 42
13473,US0 42
13474,US0 31
13475,US0 31
13476,US0 31
13477,US0 31
13478,US0 31
1348,US0 5
13481,US0 14
13483,US0 14
13484,US0 31
13485,US0 31
13486,US0 98
13487,US0 14
13489,US0 61
13490,US0 61
13492,US0 0
13494,US0 99
13496,US0 99
13498,US0 50
13499,US0 99
13500,US0 30
13502,US0 48
13504,US0 6
13507,US0 75
1351,US0 5
13510,US0 75
13511,US0 75
13513,US0 75
13515,US0 56
13517,US0 26
13518,US0 94
13519,US0 87
13520,US0 87
13521,US0 87
13522,US0 94
13523,US0 84
13524,US0 87
13525,US0 87
13526,US0 63
13529,US0 94
13530,US0 94
13531,US0 63
13533,US0 63
13534,US0 63
13536,US0 73
13537,US0 73
1354,US0 49
13541,US0 17
13543,US0 94
13545,US0 68
13546,US0 68
13547,US0 68
13548,US0 68
13550,US0 43
13551,US0 43
13552,US0 29
13554,US0 29
13555,US0 29
13556,US0 78
13557,US0 46
13559,US0 72
1356,US0 53
13561,US0 72
13562,US0 72
13565,US0 74
13567,US0 74
13569,US0 74
1357,US0 67
13571,US0 68
13573,US0 18
13575,US0 18
13576,US0 18
13577,US0 18
1358,US0 53
13580,US0 38
13582,US0 38
13584,US0 38
13585,US0 35
13586,US0 35
13588,US0 15
1359,US0 53
13590,US0 15
13591,US0 77
13592,US0 78
13594,US0 89
13595,US0 78
13596,US0 78
13597,US0 29
13601,US0 22
13603,US0 22
13605,US0 22
13606,US0 22
13607,US0 67
13609,US0 67
1361,US0 59
13610,US0 30
13611,US0 26
13613,US0 4
13615,US0 4
13617,US0 6
13619,US0 38
13621,US0 38
13622,US0 44
13623,US0 14
13624,US0 14
13627,US0 30
13629,US0 35
13630,US0 44
13632,US0 27
13633,US0 35
13634,US0 42
13636,US0 74
13639,US0 32
1364,US0 18
13640,US0 14
13641,US0 14
13643,US0 14
13645,US0 93
13646,US0 76
13647,US0 14
13649,US0 14
1365,US0 18
13651,US0 14
13653,US0 31
13656,US0 39
13657,US0 55
13660,US0 35
13661,US0 39
13662,US0 39
13664,US0 39
13665,US0 39
13666,US0 39
13667,US0 61
13668,US0 61
13670,US0 99
13671,US0 99
13672,US0 81
13674,US0 81
13675,US0 93
13676,US0 93
13677,US0 93
13679,US0 93
1368,US0 18
13680,US0 93
13681,US0 93
13682,US0 25
13683,US0 36
13686,US0 25
13688,US0 68
13689,US0 73
13690,US0 73
13691,US0 73
13695,US0 93
13696,US0 14
13698,US0 14
1370,US0 18
13700,US0 38
13702,US0 41
13703,US0 41
13704,US0 26
13705,US0 26
13708,US0 43
13709,US0 17
13715,US0 43
13716,US0 43
13717,US0 29
13718,US0 29
13719,US0 67
13720,US0 67
13722,US0 67
13723,US0 67
13724,US0 67
13726,US0 28
13728,US0 78
13729,US0 38
1373,US0 57
13731,US0 93
13732,US0 28
13733,US0 2
13734,US0 81
13736,US0 45
13737,US0 45
1374,US0 53
13741,US0 9
13743,US0 53
13746,US0 72
13749,US0 62
13751,US0 53
13753,US0 53
13755,US0 53
13757,US0 53
1376,US0 88
13760,US0 53
13764,US0 25
13766,US0 25
13768,US0 25
13769,US0 25
13770,US0 25
13774,US0 25
13775,US0 66
13777,US0 57
13778,US0 57
13779,US0 57
13782,US0 53
13785,US0 53
13787,US0 53
1379,US0 18
13790,US0 53
13792,US0 53
13794,US0 53
13796,US0 53
13798,US0 53
13799,US0 2
13801,US0 53
13803,US0 53
13805,US0 53
13807,US0 53
13809,US0 53
1381,US0 46
13811,US0 53
13813,US0 53
13815,US0 2
13818,US0 2
13819,US0 2
13820,US0 2
13822,US0 2
13824,US0 2
13825,US0 2
13827,US0 2
13828,US0 2
13829,US0 2
1383,US0 81
13830,US0 2
13832,US0 25
13834,US0 53
13835,US0 25
13837,US0 25
13839,US0 68
13840,US0 25
13841,US0 25
13843,US0 21
13846,US0 62
13848,US0 52
13849,US0 52
13851,US0 89
13852,US0 89
13855,US0 89
13856,US0 89
13859,US0 89
1386,US0 35
13861,US0 89
13863,US0 89
13865,US0 89
13868,US0 89
13870,US0 89
13871,US0 89
13874,US0 89
13875,US0 38
13877,US0 39
13878,US0 39
13879,US0 39
13881,US0 39
13887,US0 39
1389,US0 35
13890,US0 89
13892,US0 89
13893,US0 85
13894,US0 85
13898,US0 41
13899,US0 53
139,US0 30
13900,US0 25
13903,US0 30
13904,US0 30
13906,US0 87
13908,US0 87
13909,US0 85
13910,US0 39
13911,US0 39
13912,US0 39
13913,US0 39
13915,US0 55
13917,US0 30
13918,US0 30
13919,US0 39
1392,US0 35
13920,US0 99
13921,US0 99
13922,US0 99
13923,US0 39
13926,US0 6
13927,US0 47
13928,US0 6
13929,US0 6
13932,US0 6
13934,US0 6
13936,US0 6
13937,US0 28
13939,US0 74
1394,US0 96
13940,US0 74
13941,US0 74
13944,US0 74
13945,US0 39
13946,US0 20
13947,US0 68
13948,US0 38
13950,US0 76
13951,US0 90
13952,US0 90
13953,US0 85
13954,US0 85
13955,US0 85
13956,US0 87
13957,US0 39
13959,US0 39
13960,US0 39
13961,US0 39
13963,US0 99
13964,US0 6
13966,US0 77
13967,US0 0
13969,US0 0
1397,US0 51
13970,US0 75
13972,US0 2
13973,US0 2
13976,US0 38
13977,US0 38
13978,US0 87
13979,US0 90
1398,US0 96
13986,US0 25
13988,US0 87
13990,US0 87
13991,US0 38
13994,US0 13
13995,US0 20
13996,US0 20
13998,US0 76
13999,US0 20
14000,US0 76
14003,US0 55
14005,US0 55
14007,US0 55
14009,US0 55
1401,US0 37
14010,US0 55
14012,US0 95
14013,US0 28
14016,US0 26
14017,US0 26
14019,US0 24
14020,US0 84
14021,US0 87
14023,US0 87
14024,US0 26
14027,US0 87
14029,US0 87
1403,US0 96
14030,US0 1
14031,US0 1
14033,US0 1
14034,US0 87
14036,US0 84
14037,US0 84
14038,US0 84
14039,US0 87
14041,US0 55
14043,US0 84
14045,US0 24
14046,US0 24
14047,US0 78
14048,US0 84
14049,US0 84
1405,US0 96
14051,US0 24
14052,US0 87
14055,US0 95
14056,US0 24
14058,US0 99
14060,US0 99
14062,US0 99
14063,US0 24
14065,US0 24
14066,US0 22
14067,US0 22
14068,US0 99
1407,US0 51
14070,US0 99
14071,US0 99
14072,US0 22
14073,US0 97
14076,US0 97
14077,US0 97
14078,US0 24
14080,US0 24
14082,US0 12
14085,US0 54
14086,US0 25
1409,US0 98
14090,US0 72
14092,US0 24
14095,US0 24
14097,US0 55
14100,US0 64
14103,US0 64
14106,US0 3
14107,US0 3
14108,US0 13
14110,US0 66
14112,US0 13
14114,US0 13
14119,US0 51
1412,US0 51
14120,US0 51
14123,US0 12
14124,US0 12
14126,US0 12
14127,US0 51
14128,US0 51
14129,US0 33
14131,US0 27
14133,US0 13
14136,US0 13
14139,US0 13
1414,US0 96
14140,US0 13
14141,US0 13
14142,US0 92
14144,US0 92
14145,US0 75
14147,US0 75
14148,US0 82
14149,US0 41
14150,US0 15
14151,US0 15
14153,US0 41
14157,US0 41
1416,US0 51
14160,US0 8
14162,US0 8
14164,US0 99
14166,US0 99
14167,US0 0
14168,US0 0
14169,US0 58
14170,US0 99
14171,US0 99
14172,US0 14
14174,US0 77
14175,US0 32
14177,US0 32
14178,US0 32
14179,US0 87
1418,US0 25
14180,US0 87
14182,US0 8
14183,US0 58
14185,US0 58
14187,US0 58
14189,US0 58
1419,US0 16
14190,US0 14
14192,US0 44
14194,US0 58
14196,US0 58
14197,US0 43
14198,US0 14
14199,US0 14
142,US0 30
14201,US0 43
14204,US0 79
14206,US0 64
14207,US0 64
14209,US0 69
1421,US0 99
14212,US0 84
14213,US0 84
14214,US0 84
14216,US0 69
14218,US0 69
14220,US0 69
14221,US0 69
14223,US0 69
14224,US0 69
14225,US0 69
14226,US0 69
14227,US0 69
14228,US0 69
1423,US0 99
14230,US0 15
14232,US0 15
14233,US0 15
14235,US0 15
14236,US0 3
14239,US0 15
14240,US0 69
14242,US0 69
14244,US0 69
14246,US0 69
14247,US0 3
14248,US0 24
14249,US0 9
14250,US0 52
14253,US0 9
14254,US0 66
14256,US0 66
14258,US0 66
14259,US0 9
1426,US0 6
14262,US0 9
14263,US0 66
14264,US0 66
14266,US0 88
14267,US0 88
14268,US0 88
1427,US0 6
14272,US0 52
14273,US0 50
14275,US0 5
14277,US0 88
14278,US0 88
14279,US0 88
14281,US0 5
14282,US0 5
14283,US0 5
14284,US0 66
14286,US0 5
14288,US0 5
14289,US0 66
1429,US0 83
14291,US0 14
14292,US0 14
14293,US0 14
14294,US0 14
14295,US0 77
14296,US0 77
14298,US0 77
14300,US0 77
14302,US0 77
14305,US0 77
14307,US0 77
14308,US0 77
14309,US0 77
14310,US0 77
14312,US0 48
14314,US0 48
14316,US0 41
14319,US0 77
1432,US0 96
14320,US0 77
14323,US0 77
14325,US0 92
14328,US0 92
14329,US0 92
14332,US0 92
14333,US0 77
14334,US0 77
14335,US0 77
14337,US0 48
14339,US0 48
1434,US0 39
14340,US0 41
14342,US0 77
14345,US0 77
14348,US0 77
14349,US0 47
1435,US0 42
14350,US0 47
14351,US0 77
14354,US0 92
14357,US0 92
14359,US0 88
1436,US0 39
14361,US0 88
14364,US0 88
14366,US0 88
14368,US0 52
14370,US0 47
14371,US0 47
14372,US0 67
14375,US0 87
14377,US0 87
14378,US0 76
14380,US0 76
14381,US0 76
14382,US0 76
14384,US0 20
14386,US0 20
14388,US0 20
1439,US0 90
14390,US0 76
14393,US0 76
14394,US0 71
14395,US0 25
14397,US0 99
14399,US0 76
144,US0 42
14401,US0 76
14402,US0 76
14403,US0 76
14404,US0 75
14406,US0 75
14409,US0 77
1441,US0 69
14410,US0 76
14412,US0 71
14415,US0 83
14416,US0 83
14417,US0 83
14418,US0 84
14420,US0 87
14421,US0 83
14422,US0 87
14423,US0 87
14424,US0 47
14425,US0 84
14426,US0 84
14427,US0 84
14428,US0 84
1443,US0 12
14430,US0 71
14433,US0 71
14434,US0 71
14436,US0 71
14438,US0 71
14439,US0 36
1444,US0 5
14441,US0 84
14442,US0 33
14443,US0 82
14445,US0 16
14446,US0 33
14448,US0 11
14449,US0 11
1445,US0 0
14452,US0 11
14453,US0 11
14455,US0 71
14456,US0 84
14457,US0 71
14459,US0 71
14462,US0 71
14464,US0 71
14466,US0 71
14468,US0 37
14469,US0 85
14472,US0 60
14473,US0 36
14475,US0 36
14476,US0 36
14478,US0 36
1448,US0 0
14480,US0 36
14482,US0 36
14483,US0 36
14486,US0 36
14487,US0 36
14490,US0 36
14491,US0 52
14492,US0 66
14495,US0 36
14496,US0 28
14498,US0 71
14499,US0 36
1450,US0 0
14501,US0 71
14503,US0 71
14505,US0 35
14507,US0 60
14508,US0 82
14510,US0 82
14511,US0 84
14512,US0 84
14514,US0 87
14516,US0 49
14517,US0 49
14518,US0 84
14519,US0 84
1452,US0 96
14522,US0 60
14524,US0 60
14525,US0 31
14526,US0 66
14528,US0 60
14529,US0 60
1453,US0 3
14532,US0 49
14533,US0 97
14535,US0 33
14536,US0 33
14537,US0 27
14540,US0 27
14542,US0 52
14543,US0 33
14545,US0 18
14547,US0 30
14548,US0 61
14549,US0 5
14550,US0 5
14551,US0 5
14553,US0 5
14554,US0 5
14556,US0 5
14557,US0 5
14558,US0 5
14559,US0 5
14560,US0 61
14562,US0 61
14564,US0 57
14565,US0 83
14566,US0 83
14569,US0 57
1457,US0 93
14571,US0 30
14574,US0 81
14576,US0 57
14578,US0 57
14580,US0 57
14583,US0 61
14584,US0 83
14586,US0 83
14588,US0 83
14590,US0 57
14591,US0 57
14593,US0 57
14597,US0 82
14598,US0 83
14599,US0 83
146,US0 46
1460,US0 53
14600,US0 30
14601,US0 83
14602,US0 83
14603,US0 30
14604,US0 30
14606,US0 30
14607,US0 30
14609,US0 53
14613,US0 25
14615,US0 75
14616,US0 75
14618,US0 75
1462,US0 47
14620,US0 75
14622,US0 75
14626,US0 2
14630,US0 2
14633,US0 13
14634,US0 57
14635,US0 57
14638,US0 35
14639,US0 52
1464,US0 47
14640,US0 92
14641,US0 38
14644,US0 92
14645,US0 33
14648,US0 56
14649,US0 56
14650,US0 56
14652,US0 56
14653,US0 24
14654,US0 3
14655,US0 3
14657,US0 3
1466,US0 47
14662,US0 2
14664,US0 2
14665,US0 2
14666,US0 2
14667,US0 2
14668,US0 2
14670,US0 2
14671,US0 2
14672,US0 2
14673,US0 2
14674,US0 2
14675,US0 2
14677,US0 2
14679,US0 2
1468,US0 69
14680,US0 38
14681,US0 2
14683,US0 2
14685,US0 2
14686,US0 2
14688,US0 2
14694,US0 88
14695,US0 90
14697,US0 90
14699,US0 90
14704,US0 90
14705,US0 12
14707,US0 12
14708,US0 12
14709,US0 33
1471,US0 69
14711,US0 53
14712,US0 53
14713,US0 53
14714,US0 53
14715,US0 53
14717,US0 12
14719,US0 12
14722,US0 12
14723,US0 88
14724,US0 88
14725,US0 12
14726,US0 2
14727,US0 2
14728,US0 2
14729,US0 2
14732,US0 17
14734,US0 17
14735,US0 17
14736,US0 17
14738,US0 17
14739,US0 65
1474,US0 10
14740,US0 65
14742,US0 40
14743,US0 33
14744,US0 33
14745,US0 43
14747,US0 43
14749,US0 27
1475,US0 76
14750,US0 23
14752,US0 27
14755,US0 27
14757,US0 27
14759,US0 27
14761,US0 27
14762,US0 27
14763,US0 33
14765,US0 27
14767,US0 27
14768,US0 27
14770,US0 27
14776,US0 82
14777,US0 65
14782,US0 88
14783,US0 82
14784,US0 88
14785,US0 33
14787,US0 33
14788,US0 33
1479,US0 59
14791,US0 36
14792,US0 71
14794,US0 71
14796,US0 71
14798,US0 71
14800,US0 61
14801,US0 61
14803,US0 61
14805,US0 23
14810,US0 23
14812,US0 23
14815,US0 23
14816,US0 61
14817,US0 61
14818,US0 61
14822,US0 61
14824,US0 23
14826,US0 23
14827,US0 88
14829,US0 23
1483,US0 59
14830,US0 23
14832,US0 23
14834,US0 23
14837,US0 23
14838,US0 23
14841,US0 23
14842,US0 23
14843,US0 23
14845,US0 23
14848,US0 85
1485,US0 7
14851,US0 23
14853,US0 85
14855,US0 85
14857,US0 85
14859,US0 85
14860,US0 85
14863,US0 61
14868,US0 23
14870,US0 85
14872,US0 85
14874,US0 85
14875,US0 61
14878,US0 52
1488,US0 75
14882,US0 23
14886,US0 22
14888,US0 70
14890,US0 70
14892,US0 70
14894,US0 83
14895,US0 70
14897,US0 70
14899,US0 65
149,US0 69
14900,US0 13
14901,US0 88
14902,US0 86
14905,US0 37
14908,US0 37
14909,US0 37
14911,US0 65
14913,US0 65
14915,US0 70
14916,US0 46
14917,US0 70
14919,US0 33
1492,US0 99
14921,US0 33
14922,US0 33
14924,US0 18
14926,US0 46
14927,US0 46
14928,US0 46
14929,US0 46
14930,US0 46
14931,US0 46
14932,US0 46
14934,US0 46
14935,US0 46
14936,US0 46
14937,US0 46
14938,US0 46
14939,US0 33
14943,US0 46
14944,US0 46
14945,US0 46
14946,US0 88
14947,US0 46
14949,US0 46
1495,US0 41
14950,US0 88
14953,US0 46
14954,US0 69
14956,US0 88
14957,US0 88
14959,US0 18
14960,US0 18
14961,US0 18
14962,US0 18
14963,US0 18
14964,US0 29
14966,US0 33
14967,US0 69
14970,US0 88
14972,US0 67
14974,US0 67
14976,US0 67
14977,US0 29
14979,US0 46
1498,US0 32
14980,US0 46
14981,US0 70
14982,US0 65
14983,US0 4
14984,US0 4
14985,US0 4
14986,US0 47
14989,US0 4
14990,US0 4
14991,US0 4
14992,US0 4
14993,US0 63
14994,US0 65
14996,US0 13
14998,US0 13
15,US0 97
15000,US0 13
15001,US0 88
15003,US0 44
15004,US0 37
15005,US0 50
15007,US0 37
15008,US0 37
15009,US0 37
1501,US0 32
15010,US0 37
15011,US0 52
15012,US0 82
15013,US0 82
15014,US0 37
15015,US0 82
15017,US0 37
15019,US0 37
15021,US0 84
15023,US0 9
15024,US0 84
15025,US0 84
15027,US0 9
15028,US0 66
15029,US0 84
1503,US0 10
15031,US0 9
15033,US0 42
15034,US0 63
15036,US0 52
15037,US0 27
15038,US0 27
15041,US0 52
15042,US0 52
15043,US0 27
15044,US0 28
15046,US0 91
15047,US0 34
15048,US0 68
15050,US0 9
15053,US0 52
15055,US0 17
15056,US0 89
15057,US0 63
15059,US0 11
1506,US0 41
